telescope,z_low,z_high,z_mid,z_obs_low,z_obs_high,z_effective,coverage_fraction,var_noise_mK2,rms_noise_mK,supported_mode_fraction,effective_mode_count,status,kperp_min_envelope_Mpc_inv,kperp_max_envelope_Mpc_inv,kpar_min_Mpc_inv,kpar_min_lattice_Mpc_inv,k_max_Mpc_inv,voxel_side_Mpc,t_obs_hours,baseline_source,variance_estimator
hirax_interferom,2.1727075,2.1827075000000002,2.1777075000000004,2.1727075,2.1827075000000002,2.1777078643531436,1.0,0.14423101520203283,0.37977758649245325,0.9457598984823449,66006314.055697076,ok,0.010084214242118176,0.3361404747372726,0.0016317777801961254,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.1827075000000002,2.1927075,2.1877075,2.1827075000000002,2.1927075,2.1877078461191988,1.0,0.14535252433416632,0.38125126141977067,0.9404901256355903,65638526.965037756,ok,0.010028255217410739,0.3342751739136913,0.001628737507486837,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.1927075,2.2027075,2.1977075,2.1927075,2.2027075,2.1977078281502065,1.0,0.1464490499984453,0.3826866211385568,0.9350117870132606,65256183.68722569,ok,0.009972869261524143,0.33242897538413807,0.0016257166091296832,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.2027075,2.2127075,2.2077074999999997,2.2027075,2.2127075,2.2077078104417462,1.0,0.14752051328204588,0.38408399248347475,0.9293601726908588,64861747.18121107,ok,0.0099180479244528,0.33060159748176005,0.0016227148655431304,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.2127075,2.2227075000000003,2.2177075000000004,2.2127075,2.2227075000000003,2.2177077929894815,1.0,0.14859367498796286,0.3854785013304411,0.9237535757489422,64470452.5205623,ok,0.009863782917844916,0.32879276392816387,0.0016197320606415324,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.2227075000000003,2.2327075,2.2277075,2.2227075000000003,2.2327075,2.2277077757891597,1.0,0.14964642149318988,0.38684159741836177,0.918013143842438,64069817.27281698,ok,0.009810066111263994,0.3270022037087998,0.0016167679817656337,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.2327075,2.2427075,2.2377075,2.2327075,2.2427075,2.237707758836619,1.0,0.15069091842152935,0.3881892816932602,0.9122364931279642,63666654.24818304,ok,0.00975688952843961,0.3252296509479869,0.0016138224196146859,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.2427075,2.2527075,2.2477074999999997,2.2427075,2.2527075,2.247707742127776,1.0,0.15173632107509533,0.38953346592442517,0.9065047590326046,63266626.03659452,ok,0.009704245343713648,0.32347484479045496,0.0016108951681801545,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.2527075,2.2627075000000003,2.2577075000000004,2.2527075,2.2627075000000003,2.257707725658624,1.0,0.1527611131303485,0.3908466619153201,0.9006442507364983,62857610.43787907,ok,0.009652125878557983,0.32173752928526606,0.001607986024680944,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.2627075000000003,2.2727075,2.2677075,2.2627075000000003,2.2727075,2.267707709425237,1.0,0.15378654011078793,0.3921562700133557,0.8948285661118596,62451723.165222675,ok,0.009600523598172674,0.3200174532724225,0.0016050947895001305,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.2727075,2.2827075,2.2777075,2.2727075,2.2827075,2.2777076934237597,1.0,0.15480207825589892,0.3934489525413671,0.8889717369704707,62042964.34144782,ok,0.0095494311082339,0.3183143702744633,0.0016022212661231442,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.2827075,2.2927075,2.2877075,2.2827075,2.2927075,2.2877076776504204,1.0,0.15581164913428647,0.39472984322734767,0.883095243251124,61632833.090791106,ok,0.009498841151636564,0.31662803838788545,0.0015993652610773786,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.2927075,2.3027075000000004,2.2977075000000005,2.2927075,2.3027075000000004,2.297707662101516,1.0,0.15679678738808803,0.3959757409085663,0.8770786095442444,61212921.21394829,ok,0.009448746605386983,0.31495822017956615,0.0015965265838731974,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.3027075000000004,2.3127075,2.3077075000000002,2.3027075000000004,2.3127075,2.3077076467734106,1.0,0.15781100580469953,0.397254333902979,0.871341555836224,60812521.73685726,ok,0.009399140477572088,0.31330468258573624,0.00159370504694626,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.3127075,2.3227075,2.3177075,2.3127075,2.3227075,2.317707631662545,1.0,0.15879824236711879,0.39849497157068214,0.865449300220064,60401290.43457769,ok,0.009350015904395867,0.31166719681319555,0.001590900465601157,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.3227075,2.3327075,2.3277075,2.3227075,2.3327075,2.327707616765416,1.0,0.15975797377775347,0.39969735272797774,0.8594072872091888,59979607.28966488,ok,0.00930136614732461,0.3100455382441537,0.001588112657956332,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.3327075,2.3427075,2.3377075,2.3327075,2.3427075,2.3377076020786007,1.0,0.16073535148350002,0.40091813563806267,0.8535372700768331,59569928.05186643,ok,0.009253184590273964,0.30843948634246543,0.001585341444890284,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.3427075,2.3527075,2.3477075000000003,2.3427075,2.3527075,2.3477075875987343,1.0,0.16170321023859197,0.40212337688648736,0.8476504575348552,59159076.63169483,ok,0.009205464736865947,0.3068488245621982,0.0015825866499889368,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.3527075,2.3627075,2.3577075,2.3527075,2.3627075,2.3577075733225152,1.0,0.16267227253031896,0.40332650858866065,0.8418191776197143,58752100.93517491,ok,0.009158200207788795,0.3052733402596265,0.0015798480994941744,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.3627075,2.3727074999999997,2.3677075,2.3627075,2.3727074999999997,2.3677075592467074,1.0,0.1636051548522039,0.40448134054886126,0.8357929224735258,58331517.56047549,ok,0.009111384738209894,0.30371282460699645,0.0015771256222535807,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.3727074999999997,2.3827075,2.3777074999999996,2.3727074999999997,2.3827075,2.3777075453681285,1.0,0.16456698090466457,0.40566856040943644,0.8299931117981053,57926738.159784354,ok,0.009065012175250929,0.30216707250836433,0.0015744190496713077,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.3827075,2.3927075,2.3877075000000003,2.3827075,2.3927075,2.387707531683663,1.0,0.16553159458708372,0.40685574174034184,0.8242586364081982,57526518.628232785,ok,0.009019076475573479,0.300635882519116,0.0015717282156599566,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.3927075,2.4027075,2.3977075,2.3927075,2.4027075,2.397707518190249,1.0,0.16647979275930172,0.4080193534126803,0.8184651884352225,57122183.29218902,ok,0.008973571702935203,0.2991190567645068,0.0015690529565935832,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.4027075,2.4127075,2.4077075,2.4027075,2.4127075,2.4077075048848853,1.0,0.16743294512815074,0.4091857098288633,0.8127518047145844,56723435.78683347,ok,0.0089284920258873,0.29761640086290997,0.001566393111261795,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.4127075,2.4227075,2.4177074999999997,2.4127075,2.4227075,2.417707491764623,1.0,0.1683478145396146,0.4103021015539825,0.8068641317529625,56312524.31640036,ok,0.008883831715507096,0.2961277238502365,0.0015637485208247301,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.4227075,2.4327075000000002,2.4277075000000004,2.4227075,2.4327075000000002,2.4277074788265716,1.0,0.16929594144038335,0.4114558803084279,0.8012316751112245,55919424.85997782,ok,0.008839585143179288,0.29465283810597626,0.0015611190287691185,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.4327075000000002,2.4427075,2.4377075,2.4327075000000002,2.4427075,2.437707466067884,1.0,0.17021785034933534,0.41257466033353934,0.7954896361776056,55518677.45486929,ok,0.00879574677847069,0.29319155928235635,0.001558504480865336,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.4427075,2.4527075,2.4477075,2.4427075,2.4527075,2.447707453485777,1.0,0.17113338959483468,0.41368271609391016,0.7897584264432612,55118685.8393956,ok,0.008752311187005955,0.29174370623353185,0.0015559047251252572,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.4527075,2.4627075,2.4577074999999997,2.4527075,2.4627075,2.457707441077512,1.0,0.17204989255651518,0.4147889735233028,0.7840833273188426,54722610.28607101,ok,0.008709273028418512,0.2903091009472838,0.001553319611761186,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.4627075,2.4727075000000003,2.4677075000000004,2.4627075,2.4727075000000003,2.467707428840405,1.0,0.1729504793589307,0.4158731529672608,0.7783682251535632,54323742.8473192,ok,0.008666627054365775,0.28888756847885916,0.001550748993145588,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.4727075000000003,2.4827075,2.4777075,2.4727075000000003,2.4827075,2.4777074167718167,1.0,0.1738746710823021,0.41698281868957393,0.7728205333469692,53936559.28386101,ok,0.008624368106583739,0.2874789368861246,0.0015481927237716664,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.4827075,2.4927075,2.4877075,2.4827075,2.4927075,2.4877074048691523,1.0,0.17477632996312661,0.4180625909635142,0.7671966710219029,53544059.64052657,ok,0.008582491114982967,0.28608303716609895,0.0015456506602149333,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.4927075,2.5027075,2.4977074999999997,2.4927075,2.5027075,2.4977073931298706,1.0,0.1756873695366871,0.4191507718431246,0.7616868636554065,53159520.10147131,ok,0.008540991095837233,0.2846997031945745,0.0015431226610953827,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.5027075,2.5127075000000003,2.5077075000000004,2.5027075,2.5127075000000003,2.507707381551476,1.0,0.1766128438212545,0.42025330911398484,0.7562951202636765,52783220.463272065,ok,0.00849986314993004,0.28332877166433473,0.0015406085870407259,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.5127075000000003,2.5227075,2.5177075,2.5127075000000003,2.5227075,2.517707370131514,1.0,0.17750302881256472,0.4213110831826819,0.7507627928544515,52397109.20922309,ok,0.008459102460818116,0.28197008202727053,0.0015381083006501825,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.5227075,2.5327075,2.5277075,2.5227075,2.5327075,2.5277073588675756,1.0,0.17840164984038825,0.42237619468950693,0.7453296106203965,52017917.478384905,ok,0.008418704293116839,0.280623476437228,0.0015356216664592262,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.5327075,2.5427075,2.5377075,2.5327075,2.5427075,2.537707347757297,1.0,0.1792907180848986,0.4234273468788933,0.7398947113464104,51638605.91218774,ok,0.008378663990821869,0.2792887996940623,0.001533148550904948,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.5427075,2.5527075000000004,2.5477075000000005,2.5427075,2.551015,2.546861138002697,0.830763868874864,0.18009765266207856,0.42437913787329196,0.7349266554836751,51291876.201985225,partial_band,0.008342321718904217,0.27807739063014064,0.001530896449208727,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.5527075000000004,2.5627075,2.5577075000000002,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.5627075,2.5727075,2.5677075,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.5727075,2.5827075,2.5777075,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.5827075,2.5927075,2.5877075,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.5927075,2.6027075,2.5977075000000003,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.6027075,2.6127075,2.6077075,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.6127075,2.6227074999999997,2.6177075,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.6227074999999997,2.6327075,2.6277074999999996,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.6327075,2.6427075,2.6377075000000003,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.6427075,2.6527075,2.6477075,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.6527075,2.6627075,2.6577075,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.6627075,2.6727075,2.6677074999999997,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.6727075,2.6827075000000002,2.6777075000000004,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.6827075000000002,2.6927075,2.6877075,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.6927075,2.7027075000000003,2.6977075,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.7027075000000003,2.7127075,2.7077075,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.7127075,2.7227075,2.7177075,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.7227075,2.7327075,2.7277075,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.7327075,2.742715,2.7377112500000003,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
