telescope,z_low,z_high,z_mid,z_obs_low,z_obs_high,z_effective,coverage_fraction,var_noise_mK2,rms_noise_mK,supported_mode_fraction,effective_mode_count,status,kperp_min_envelope_Mpc_inv,kperp_max_envelope_Mpc_inv,kpar_min_Mpc_inv,kpar_min_lattice_Mpc_inv,k_max_Mpc_inv,voxel_side_Mpc,t_obs_hours,baseline_source,variance_estimator
hirax_interferom,1.9227075,1.9727075,1.9477075,1.9227075,1.9727075,1.947729216460011,1.0,0.17647810953837975,0.42009297725429756,0.6656321454000935,149147124.48330912,ok,0.011551491254491706,0.3850497084830569,0.0017076075316811107,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.9727075,2.0227075,1.9977075000000002,1.9727075,2.0227075,1.9977260904271084,1.0,0.1818675389151594,0.42645930511029934,0.6327753260524385,141784949.80584562,ok,0.011200061749564187,0.3733353916521395,0.0016900828143683923,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.0227075,2.0727075,2.0477075,2.0227075,2.0727075,2.047723195050416,1.0,0.18711407817732312,0.4325668482180796,0.6018733630044394,134860796.636037,ok,0.01086789802647008,0.36226326754900273,0.0016731661158473094,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.0727075,2.1227075,2.0977075000000003,2.0727075,2.1227075,2.097720510676523,1.0,0.1922021960023199,0.4384087088577506,0.5726835968274785,128320292.6659094,ok,0.010553511024813741,0.3517837008271248,0.0016568209851506367,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.1227075,2.1727075,2.1477075,2.1227075,2.1727075,2.147718019617867,1.0,0.19716813160481336,0.4440361827653388,0.5451814285228799,122157926.03738464,ok,0.01025555812953764,0.34185193765125466,0.0016410139535818409,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.1727075,2.2227075000000003,2.1977075,2.1727075,2.2227075000000003,2.1977157059254244,1.0,0.2020506536895402,0.4495004490426458,0.519351909261735,116370347.19040687,ok,0.009972825853306583,0.3324275284435528,0.0016257142369090216,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.2227075000000003,2.2727075,2.2477075,2.2227075000000003,2.2727075,2.2477135551914915,1.0,0.20685533669005313,0.4548135185876219,0.4950947853809737,110935092.44789988,ok,0.0097042148946001,0.3234738298200033,0.0016108934718331105,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.2727075,2.3227075,2.2977075,2.2727075,2.3227075,2.2977115543777944,1.0,0.21152074556941192,0.45991384581181277,0.47206883248955767,105775704.20925254,ok,0.009448727202714974,0.3149575734238325,0.001596525482329009,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.3227075,2.3727075,2.3477075000000003,2.3227075,2.3727075,2.3477096916654037,1.0,0.21617919810842548,0.46495074804588227,0.4505530969114341,100954707.93556522,ok,0.009205454744409678,0.30684849148032256,0.001582586072076265,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.3727075,2.4227075,2.3977075,2.3727075,2.4227075,2.397707956323313,1.0,0.22087025134744487,0.46996835143171595,0.43046596146561544,96453815.7963344,ok,0.008973569718573033,0.29911899061910113,0.001569052839720328,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.4227075,2.4727075000000003,2.4477075,2.4227075,2.4727075000000003,2.4477063385931146,1.0,0.2254827273263669,0.4748502156747609,0.41143464799853885,92189499.99011862,ok,0.008752316007363547,0.29174386691211823,0.001555905014151572,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.4727075000000003,2.5227075,2.4977075,2.4727075000000003,2.5227075,2.4977048295875286,1.0,0.2300983077872172,0.47968563433483935,0.39353493919360505,88178741.02092883,ok,0.008541001686668619,0.28470005622228733,0.0015431233073690855,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.5227075,2.5727075,2.5477075,2.5227075,2.551015,2.536860037662124,0.5662710830294303,0.23361234503386083,0.4833346098034578,0.3800198232428086,85150430.72214034,partial_band,0.008382042887112019,0.2794014295704006,0.001533357579789522,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.5727075,2.6227075,2.5977075000000003,,,,0.0,,,,,out_of_band,,,,,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.6227075,2.6727075,2.6477075,,,,0.0,,,,,out_of_band,,,,,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.6727075,2.7227075000000003,2.6977075,,,,0.0,,,,,out_of_band,,,,,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.7227075000000003,2.742715,2.7327112500000004,,,,0.0,,,,,out_of_band,,,,,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
tianlai_icyl,0.39236421052631565,0.44236421052631564,0.41736421052631567,,,,0.0,,,,,out_of_band,,,,,0.535,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.44236421052631564,0.4923642105263156,0.4673642105263156,,,,0.0,,,,,out_of_band,,,,,0.535,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.4923642105263156,0.5423642105263157,0.5173642105263156,0.49516421052631565,0.5423642105263157,0.5192633632426396,0.9475689607841259,0.00043172393304109037,0.02077796749061588,0.8997328405926678,200795895.48755363,partial_band,0.0039741496097552105,0.5349921275464273,0.002902320338488204,0.004251203178837708,0.535,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.5423642105263157,0.5923642105263156,0.5673642105263157,0.5423642105263157,0.5923642105263156,0.5678548886027504,1.0,0.0005850078009577403,0.024186934509311846,0.9189008741989216,205501351.06099895,ok,0.003569308965998645,0.5349926332352687,0.002807558368621949,0.002834135452558472,0.535,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.5923642105263156,0.6423642105263156,0.6173642105263156,0.5923642105263156,0.6423642105263156,0.6177951697906627,1.0,0.0007784820155478818,0.027901290571367515,0.9337110395474882,209215131.22405413,ok,0.003223984538510643,0.5349930905133297,0.0027190261117266998,0.002834135452558472,0.535,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
