telescope,z,increment_Mpc_inv,cutoff_min,cutoff_max,variance_mK2,rms_mK,variance_ratio,mode_count,mode_ratio,status
ska_mid1_interferom,1.2749717336460331,0.0,0.04845045531125498,0.0487191099272054,1.1460066611934443,1.070517006494266,1.0,68326331.53954212,1.0,ok
ska_mid1_interferom,1.2749717336460331,0.01,0.05845045531125498,0.0587191099272054,1.144917457119063,1.0700081575011766,0.9990495656689753,68276100.08687219,0.9992648302413124,ok
ska_mid1_interferom,1.2749717336460331,0.02,0.06845045531125497,0.0687191099272054,1.142554782860353,1.0689035423556015,0.9969879072696693,68162640.79954153,0.9976042802780088,ok
ska_mid1_interferom,1.2749717336460331,0.03,0.07845045531125497,0.0787191099272054,1.1389681298745793,1.0672244983482058,0.9938582108139449,67985325.69465424,0.9950091591747388,ok
ska_mid1_interferom,1.284971650535233,0.0,0.04811774438618377,0.048284386423988225,1.1735079876196726,1.0832857368301645,1.0,68362768.95968226,1.0,ok
ska_mid1_interferom,1.284971650535233,0.01,0.05811774438618377,0.05828438642398823,1.172398619554404,1.0827735772332108,0.9990546565707501,68312584.49044204,0.9992659093538208,ok
ska_mid1_interferom,1.284971650535233,0.02,0.06811774438618377,0.06828438642398822,1.1700070557787485,1.0816686441691599,0.9970166953460409,68199892.29492527,0.9976174653654968,ok
ska_mid1_interferom,1.284971650535233,0.03,0.07811774438618377,0.07828438642398822,1.1663663259750514,1.0799844100611136,0.9939142624336906,68023396.79768266,0.9950357165579448,ok
ska_mid1_interferom,1.2949715690565256,0.0,0.04752989647022155,0.047824723644178536,1.2015298425899688,1.0961431670133097,1.0,68399200.61691722,1.0,ok
ska_mid1_interferom,1.2949715690565256,0.01,0.05752989647022155,0.05782472364417854,1.2004220272390387,1.0956377262759067,0.9990779959750795,68350048.83584894,0.9992813983113112,ok
ska_mid1_interferom,1.2949715690565256,0.02,0.06752989647022155,0.06782472364417853,1.1980203793081206,1.0945411729615842,0.9970791709390394,68239049.0876204,0.9976585760088955,ok
ska_mid1_interferom,1.2949715690565256,0.03,0.07752989647022154,0.07782472364417853,1.1943506900989878,1.0928635276643592,0.9940249902778062,68064618.08375973,0.9951083853299486,ok
ska_mid1_interferom,1.304971489170141,0.0,0.04712682379063538,0.04738179494155897,1.2299668845015257,1.1090387209207466,1.0,68429562.99432592,1.0,ok
ska_mid1_interferom,1.304971489170141,0.01,0.057126823790635384,0.05738179494155897,1.2288528515283543,1.1085363555284753,0.9990942577501809,68381058.64039439,0.9992911783765804,ok
ska_mid1_interferom,1.304971489170141,0.02,0.06712682379063538,0.06738179494155896,1.2264316304169283,1.107443736908078,0.9971257323029228,68271227.43405905,0.9976861526898835,ok
ska_mid1_interferom,1.304971489170141,0.03,0.07712682379063537,0.07738179494155897,1.2227265502343765,1.1057696641861616,0.9941133908901266,68098499.39115825,0.9951619798712565,ok
ska_mid1_interferom,1.3149714108375186,0.0,0.04676323496721478,0.046934686449638045,1.2590243530373173,1.1220625441735934,1.0,68465060.01077706,1.0,ok
ska_mid1_interferom,1.3149714108375186,0.01,0.05676323496721478,0.05693468644963805,1.2578897184974585,1.1215568280285482,0.9990987985759595,68416587.98976082,0.999292018132919,ok
ska_mid1_interferom,1.3149714108375186,0.02,0.06676323496721479,0.06693468644963804,1.25544127023635,1.1204647563561962,0.997154079829891,68307583.97399865,0.997699906539867,ok
ska_mid1_interferom,1.3149714108375186,0.03,0.07676323496721478,0.07693468644963805,1.2516977713057864,1.1187929975226814,0.9941807466123622,68136420.0317933,0.9951998876663216,ok
ska_mid1_interferom,1.32497133402124,0.0,0.04628846901659172,0.046504872575984915,1.2884644038860096,1.135105459367547,1.0,68492493.07495087,1.0,ok
ska_mid1_interferom,1.32497133402124,0.01,0.05628846901659172,0.05650487257598492,1.2873385387049008,1.1346094212128246,0.9991261961310587,68445285.02347466,0.9993107558309412,ok
ska_mid1_interferom,1.32497133402124,0.02,0.06628846901659172,0.06650487257598492,1.284878598737259,1.1335248558091962,0.9972169932378918,68337797.41469368,0.9977414216753957,ok
ska_mid1_interferom,1.32497133402124,0.03,0.07628846901659173,0.07650487257598491,1.2811065150147036,1.1318597594290132,0.9942894123818131,68168613.53823653,0.9952713133633503,ok
ska_mid1_interferom,1.334971258684994,0.0,0.045808782817283,0.046114614997558784,1.3185375207063328,1.1482758905012038,1.0,68522967.68588173,1.0,ok
ska_mid1_interferom,1.334971258684994,0.01,0.055808782817283,0.056114614997558786,1.3174063603724653,1.1477832375376742,0.9991421098633116,68476412.38689062,0.9993205884017673,ok
ska_mid1_interferom,1.334971258684994,0.02,0.065808782817283,0.06611461499755879,1.3149336591487328,1.1467055677673903,0.9972667736025673,68370353.04755369,0.9977727958452172,ok
ska_mid1_interferom,1.334971258684994,0.03,0.075808782817283,0.07611461499755878,1.3111237047521103,1.145043101700591,0.9943772430910794,68202730.0763725,0.9953265653791115,ok
ska_mid1_interferom,1.3449711847935426,0.0,0.045368303521112166,0.04565509847339032,1.349408290246289,1.161640344618888,1.0,68560565.8047139,1.0,ok
ska_mid1_interferom,1.3449711847935426,0.01,0.05536830352111217,0.05565509847339032,1.348260578227689,1.1611462346438923,0.999149470158961,68514225.93811664,0.9993241032063641,ok
ska_mid1_interferom,1.3449711847935426,0.02,0.06536830352111217,0.06565509847339032,1.3457651616069943,1.1600711881634653,0.9973002028625231,68409186.61007121,0.9977920369695624,ok
ska_mid1_interferom,1.3449711847935426,0.03,0.07536830352111216,0.07565509847339032,1.3419106392612428,1.1584086667757811,0.9944437491312005,68242847.29684833,0.9953658709764654,ok
ska_mid1_interferom,1.3549711123126835,0.0,0.045035116856413565,0.045213121964731914,1.3808730681072001,1.175105556155361,1.0,68592057.83571324,1.0,ok
ska_mid1_interferom,1.3549711123126835,0.01,0.05503511685641357,0.055213121964731916,1.37970979929905,1.1746104883317916,0.9991575845492122,68545953.97124472,0.9993278541871576,ok
ska_mid1_interferom,1.3549711123126835,0.02,0.06503511685641357,0.06521312196473192,1.3771867938360915,1.1735360215332513,0.9973304756561286,68441681.77762833,0.9978076753660741,ok
ska_mid1_interferom,1.3549711123126835,0.03,0.07503511685641356,0.07521312196473191,1.3733040794626563,1.171880573890811,0.9945186934126257,68277294.36331794,0.9954110799073969,ok
ska_mid1_interferom,1.3649710412091978,0.0,0.04476678209320477,0.04483401634700003,1.4128188505363608,1.1886205662600495,1.0,68610338.40887818,1.0,ok
ska_mid1_interferom,1.3649710412091978,0.01,0.05476678209320477,0.05483401634700003,1.411657071021303,1.188131756591542,0.9991776868530479,68565090.61752117,0.9993405105935004,ok
ska_mid1_interferom,1.3649710412091978,0.02,0.06476678209320477,0.06483401634700003,1.4091194602955688,1.1870633766971201,0.9973815537360734,68462050.97790453,0.9978387013617402,ok
ska_mid1_interferom,1.3649710412091978,0.03,0.07476678209320477,0.07483401634700003,1.4051921232725686,1.185407998653868,0.9946017656397373,68298886.77400342,0.9954605728218583,ok
ska_mid1_interferom,1.3749709714508327,0.0,0.04415706731178147,0.04440648020195571,1.445831568693612,1.2024273652464885,1.0,68642859.79887444,1.0,ok
ska_mid1_interferom,1.3749709714508327,0.01,0.05415706731178147,0.05440648020195571,1.4446761910273522,1.2019468336941332,0.9992008905523457,68598707.8824885,0.999356787923532,ok
ska_mid1_interferom,1.3749709714508327,0.02,0.06415706731178147,0.0644064802019557,1.442132743144183,1.2008883141842055,0.9974417313679413,68497352.20300911,0.9978802224107262,ok
ska_mid1_interferom,1.3749709714508327,0.03,0.07415706731178147,0.0744064802019557,1.4381704443455705,1.1992374428550714,0.9947012331768604,68335829.20173272,0.9955271298713178,ok
ska_mid1_interferom,1.384970903006268,0.0,0.04376881558350125,0.04402042830246006,1.479678162389209,1.216420224424606,1.0,68676386.40218374,1.0,ok
ska_mid1_interferom,1.384970903006268,0.01,0.05376881558350125,0.05402042830246006,1.478504851277201,1.215937848443415,0.9992070497883719,68632374.652455,0.999359142901448,ok
ska_mid1_interferom,1.384970903006268,0.02,0.06376881558350125,0.06402042830246006,1.4759257835924937,1.2148768594357593,0.9974640574605383,68531454.76166427,0.9978896437609469,ok
ska_mid1_interferom,1.384970903006268,0.03,0.07376881558350125,0.07402042830246006,1.471927041166422,1.2132300034067827,0.9947616168030273,68371511.25310603,0.9955606990255385,ok
ska_mid1_interferom,1.3949708358450654,0.0,0.04340022952161367,0.043676960675155654,1.5140687535684445,1.2304750113547387,1.0,68697716.5286425,1.0,ok
ska_mid1_interferom,1.3949708358450654,0.01,0.05340022952161367,0.053676960675155656,1.5128911560185947,1.2299964048803536,0.9992222298049053,68654309.34879035,0.9993681423190528,ok
ska_mid1_interferom,1.3949708358450654,0.02,0.06340022952161367,0.06367696067515566,1.5102982484800147,1.2289419223380798,0.9975096870075792,68554625.77223626,0.9979170958856167,ok
ska_mid1_interferom,1.3949708358450654,0.03,0.07340022952161367,0.07367696067515565,1.5062576074597347,1.2272968701417497,0.9948409567991545,68396002.58346947,0.9956080935376179,ok
ska_mid1_interferom,1.4049707699376537,0.0,0.04305181422908695,0.04328440270841721,1.5493093389006094,1.2447125527207514,1.0,68722109.30757198,1.0,ok
ska_mid1_interferom,1.4049707699376537,0.01,0.053051814229086953,0.053284402708417215,1.5481286601464206,1.244238184652127,0.9992379322033735,68679365.04561189,0.9993780129511336,ok
ska_mid1_interferom,1.4049707699376537,0.02,0.06305181422908696,0.06328440270841722,1.5455108890264562,1.2431857821848094,0.9975482947279924,68580497.18095794,0.9979393512795098,ok
ska_mid1_interferom,1.4049707699376537,0.03,0.07305181422908695,0.07328440270841721,1.5414358908255128,1.241545766705969,0.994918091644188,68423497.68741408,0.995654795477516,ok
ska_mid1_interferom,1.4149707052553049,0.0,0.04265350316704545,0.04286483478200885,1.585360010801618,1.259110801638052,1.0,68748518.51719521,1.0,ok
ska_mid1_interferom,1.4149707052553049,0.01,0.05265350316704545,0.05286483478200885,1.584177751980259,1.2586412324329197,0.9992542647642783,68706482.82081783,0.999388558513201,ok
ska_mid1_interferom,1.4149707052553049,0.02,0.06265350316704545,0.06286483478200885,1.581546476088545,1.2575955137040467,0.99759453077718,68608874.96621457,0.9979687773061507,ok
ska_mid1_interferom,1.4149707052553049,0.03,0.07265350316704544,0.07286483478200885,1.5774357634096252,1.2559600962648556,0.99500161014659,68453431.39812842,0.9957077312292485,ok
ska_mid1_interferom,1.4249706417700834,0.0,0.042298937555312464,0.042488407428793104,1.6222734683759041,1.27368499574106,1.0,68781028.25542161,1.0,ok
ska_mid1_interferom,1.4249706417700834,0.01,0.052298937555312466,0.052488407428793106,1.62106079348656,1.2732088569777387,0.9992524842987427,68738688.5360449,0.9993844273566327,ok
ska_mid1_interferom,1.4249706417700834,0.02,0.06229893755531246,0.06248840742879311,1.6184080597742478,1.2721666792422477,0.997617289145753,68642028.92556676,0.9979791036368537,ok
ska_mid1_interferom,1.4249706417700834,0.03,0.07229893755531247,0.0724884074287931,1.6142416927030445,1.2705281156680652,0.9950490618077479,68487401.39047995,0.9957309904723834,ok
ska_mid1_interferom,1.4349705794548349,0.0,0.04198922559510969,0.04215627631400869,1.65947176169835,1.2882048601438942,1.0,68798301.20961693,1.0,ok
ska_mid1_interferom,1.4349705794548349,0.01,0.05198922559510969,0.05215627631400869,1.6582632327368585,1.2877356998766705,0.9992717387608604,68756825.36139315,0.9993971384831523,ok
ska_mid1_interferom,1.4349705794548349,0.02,0.06198922559510969,0.06215627631400869,1.6555919246900204,1.2866980705239361,0.9976620048030471,68661145.47625086,0.9980064081386518,ok
ska_mid1_interferom,1.4349705794548349,0.03,0.07198922559510969,0.07215627631400869,1.6513931710882135,1.285065434555071,0.9951318300216999,68508173.79210952,0.9957829275955021,ok
ska_mid1_interferom,1.4449705182831671,0.0,0.04170129608041779,0.041869495594916165,1.697303575544221,1.3028060391110494,1.0,68817606.12236309,1.0,ok
ska_mid1_interferom,1.4449705182831671,0.01,0.05170129608041779,0.051869495594916167,1.6960811919753578,1.302336819711152,0.9992798085230739,68776362.0781728,0.9994006759822922,ok
ska_mid1_interferom,1.4449705182831671,0.02,0.061701296080417786,0.06186949559491617,1.6933847201143475,1.30130116426381,0.9976911287489529,68681414.33929722,0.9980209747077846,ok
ska_mid1_interferom,1.4449705182831671,0.03,0.07170129608041778,0.07186949559491616,1.6891346384512311,1.2996671260177473,0.9951871090059003,68529422.75709628,0.9958123599249529,ok
ska_mid1_interferom,1.4549704582294014,0.0,0.041216944039671646,0.041411364665950356,1.735909890623337,1.317539331717781,1.0,68846061.98960868,1.0,ok
ska_mid1_interferom,1.4549704582294014,0.01,0.05121694403967165,0.05141136466595036,1.7346911131283909,1.317076730159785,0.9992979027877371,68805689.50571613,0.9994135832504314,ok
ska_mid1_interferom,1.4549704582294014,0.02,0.06121694403967165,0.06141136466595036,1.7319797387189988,1.316047012351382,0.997735970095241,68711921.35622087,0.998051585965686,ok
ska_mid1_interferom,1.4549704582294014,0.03,0.07121694403967165,0.07141136466595036,1.727704881776463,1.3144218811996637,0.99527336707326,68561817.74962944,0.9958713072067631,ok
ska_mid1_interferom,1.464970399268568,0.0,0.040899039398722005,0.04111938900574734,1.7750407374900306,1.3323065478672806,1.0,68874499.91402534,1.0,ok
ska_mid1_interferom,1.464970399268568,0.01,0.05089903939872201,0.05111938900574734,1.7737908111327878,1.331837381639661,0.9992958322979053,68833816.3108212,0.9994093081872839,ok
ska_mid1_interferom,1.464970399268568,0.02,0.060899039398722,0.06111938900574734,1.7710518598981282,1.3308087240088744,0.9977527965935347,68740720.65753606,0.9980576373453707,ok
ska_mid1_interferom,1.464970399268568,0.03,0.070899039398722,0.07111938900574734,1.7667188748988802,1.329179775236924,0.995311734308184,68591369.14293684,0.9958891785574934,ok
ska_mid1_interferom,1.4749703413763782,0.0,0.04055389365481624,0.04082532523955723,1.8143740924566325,1.346987042423435,1.0,68890759.66504818,1.0,ok
ska_mid1_interferom,1.4749703413763782,0.01,0.05055389365481624,0.05082532523955723,1.8131299208806873,1.3465251282024733,0.9993142695428038,68850939.97813824,0.9994219879835329,ok
ska_mid1_interferom,1.4749703413763782,0.02,0.06055389365481624,0.060825325239557235,1.8103679465716418,1.345499144024864,0.9977919956520287,68758648.10261983,0.9980823035909214,ok
ska_mid1_interferom,1.4749703413763782,0.03,0.07055389365481624,0.07082532523955723,1.8059943412162025,1.3438728887868088,0.9953814644536265,68610624.60809052,0.9959336337947252,ok
ska_mid1_interferom,1.4849702845292008,0.0,0.04030555149303285,0.04055389365481624,1.8541853804480422,1.3616847581022717,1.0,68904981.62874103,1.0,ok
ska_mid1_interferom,1.4849702845292008,0.01,0.050305551493032855,0.05055389365481624,1.8529390478599508,1.3612270375877606,0.9993278274107683,68865745.8614252,0.9994305815575538,ok
ska_mid1_interferom,1.4849702845292008,0.02,0.06030555149303285,0.06055389365481624,1.8501470218874756,1.3602010961205242,0.9978220308480747,68773986.23076516,0.9980988980059284,ok
ska_mid1_interferom,1.4849702845292008,0.03,0.07030555149303286,0.07055389365481624,1.8457271062800347,1.3585753958761488,0.995438280197224,68627114.79954872,0.9959673912883475,ok
ska_mid1_interferom,1.4949702287040365,0.0,0.03993014233689369,0.04010577057769399,1.8949460877714759,1.376570407851148,1.0,68933431.34780547,1.0,ok
ska_mid1_interferom,1.4949702287040365,0.01,0.04993014233689369,0.05010577057769399,1.8936880472437567,1.3761133845885507,0.9993361074830374,68894535.28994873,0.9994357446438363,ok
ska_mid1_interferom,1.4949702287040365,0.02,0.059930142336893685,0.06010577057769399,1.8908890592143146,1.3750960181799359,0.9978590269225377,68804151.35503757,0.9981245675684471,ok
ska_mid1_interferom,1.4949702287040365,0.03,0.06993014233689368,0.07010577057769399,1.8864213705512034,1.3734705568563177,0.9955013404997195,68658375.39843011,0.9960098323266753,ok
ska_mid1_interferom,1.5049701738785053,0.0,0.03955117005768168,0.039728473662068775,1.9361814539028144,1.3914673743580244,1.0,68956794.69753906,1.0,ok
ska_mid1_interferom,1.5049701738785053,0.01,0.049551170057681684,0.04972847366206878,1.934921215439346,1.3910144555105624,0.9993491113857494,68918502.97012503,0.9994446997198465,ok
ska_mid1_interferom,1.5049701738785053,0.02,0.05955117005768168,0.05972847366206878,1.9321012847700243,1.390000462147414,0.9978926721333037,68829011.08694759,0.9981469032725208,ok
ska_mid1_interferom,1.5049701738785053,0.03,0.06955117005768169,0.06972847366206877,1.927596053774995,1.388378930182605,0.9955658080958716,68684627.89408526,0.9960530821560429,ok
ska_mid1_interferom,1.514970120030826,0.0,0.03921976543403144,0.03939856047226197,1.9780201680271485,1.4064210493401854,1.0,68978133.28136712,1.0,ok
ska_mid1_interferom,1.514970120030826,0.01,0.04921976543403144,0.049398560472261974,1.9767470068305073,1.4059683520017465,0.9993563456949425,68940105.3125563,0.9994486953038334,ok
ska_mid1_interferom,1.514970120030826,0.02,0.05921976543403144,0.05939856047226197,1.9739038212605076,1.404956875231588,0.9979189561192662,68851385.39572743,0.9981624917983402,ok
ska_mid1_interferom,1.514970120030826,0.03,0.06921976543403144,0.06939856047226198,1.969358699538887,1.4033384123364139,0.9956211424796035,68708333.78732485,0.9960886228546988,ok
ska_mid1_interferom,1.5249700671397874,0.0,0.0389371430686814,0.03911722992412678,2.0204037572375793,1.4214090745586154,1.0,68994389.16967624,1.0,ok
ska_mid1_interferom,1.5249700671397874,0.01,0.0489371430686814,0.04911722992412678,2.0191317515239104,1.4209615587776858,0.9993704200414832,68957021.22395106,0.999458391527559,ok
ska_mid1_interferom,1.5249700671397874,0.02,0.058937143068681405,0.05911722992412678,2.016270446327362,1.4199543817768803,0.9979542153911511,68869209.45122686,0.9981856536458127,ok
ska_mid1_interferom,1.5249700671397874,0.03,0.0689371430686814,0.06911722992412678,2.0116689087120294,1.41833314447348,0.995676681705694,68726977.62762001,0.9961241552353106,ok
ska_mid1_interferom,1.53497001518474,0.0,0.03870437161204408,0.0389371430686814,2.063398379864374,1.436453403304254,1.0,69006581.05996192,1.0,ok
ska_mid1_interferom,1.53497001518474,0.01,0.048704371612044085,0.0489371430686814,2.06211208290119,1.4360055998850387,0.9993766124003312,68969389.1529271,0.9994610382594886,ok
ska_mid1_interferom,1.53497001518474,0.02,0.05870437161204409,0.058937143068681405,2.059221749290975,1.4349988673483247,0.9979758486707383,68882101.36541894,0.9981961185059319,ok
ska_mid1_interferom,1.53497001518474,0.03,0.06870437161204408,0.0689371430686814,2.054559784735594,1.4333735677539174,0.9957164863484284,68740593.79372281,0.9961454797186955,ok
ska_mid1_interferom,1.5449699641455792,0.0,0.038287061611325154,0.03852235474756402,2.1075630947977935,1.4517448449358425,1.0,69031981.7775453,1.0,ok
ska_mid1_interferom,1.5449699641455792,0.01,0.048287061611325156,0.04852235474756402,2.106270787259905,1.451299688989116,0.9993868237961282,68995269.86203134,0.999468189749611,ok
ska_mid1_interferom,1.5449699641455792,0.02,0.05828706161132516,0.05852235474756402,2.103367872891547,1.4502992356377862,0.9980094442170667,68909102.10899055,0.9982199602939007,ok
ska_mid1_interferom,1.5449699641455792,0.03,0.06828706161132515,0.06852235474756402,2.0986781473716767,1.4486815203389862,0.9957842555470591,68769238.42743792,0.9961938895082851,ok
ska_mid1_interferom,1.5549699140027184,0.0,0.038050313512002096,0.03815571624442526,2.1526435651439737,1.4671890011665074,1.0,69058394.42314708,1.0,ok
ska_mid1_interferom,1.5549699140027184,0.01,0.0480503135120021,0.04815571624442526,2.151324867272565,1.4667395362751239,0.9993874053778521,69021578.49946669,0.999466887060032,ok
ska_mid1_interferom,1.5549699140027184,0.02,0.0580503135120021,0.058155716244425254,2.148388302501496,1.465738142541667,0.998023238630222,68935870.44540697,0.9982257916830595,ok
ska_mid1_interferom,1.5549699140027184,0.03,0.0680503135120021,0.06815571624442526,2.14363942668591,1.464117285836729,0.995817171684221,68796762.75386533,0.9962114429177338,ok
ska_mid1_interferom,1.564969864737082,0.0,0.03775893891533718,0.038050313512002096,2.198102653357834,1.4825999640354217,1.0,69065507.1615061,1.0,ok
ska_mid1_interferom,1.564969864737082,0.01,0.04775893891533718,0.0480503135120021,2.1967842617510045,1.4821552758570893,0.9994002138140293,69029259.52868891,0.9994751702505792,ok
ska_mid1_interferom,1.564969864737082,0.02,0.05775893891533718,0.0580503135120021,2.1938189033811373,1.4811545845660867,0.9980511601811894,68944059.97677638,0.9982415652947321,ok
ska_mid1_interferom,1.564969864737082,0.03,0.06775893891533719,0.0680503135120021,2.1890169556095946,1.4795326814942598,0.9958665725941598,68805892.40619354,0.9962410359963698,ok
ska_mid1_interferom,1.5749698163300851,0.0,0.03743848950908434,0.03767908206405217,2.2447645503641867,1.4982538337558782,1.0,69081766.1867164,1.0,ok
ska_mid1_interferom,1.5749698163300851,0.01,0.047438489509084344,0.04767908206405217,2.2434552362142,1.497816823317925,0.9994167253978712,69046362.36026108,0.9994875083772523,ok
ska_mid1_interferom,1.5749698163300851,0.02,0.05743848950908434,0.05767908206405217,2.240477924307272,1.4968226094989585,0.9980903894547786,68962238.38766289,0.998269763417304,ok
ska_mid1_interferom,1.5749698163300851,0.03,0.06743848950908435,0.06767908206405217,2.2356415018471907,1.4952061736921738,0.9959358550474633,68825486.70430586,0.9962902007786273,ok
ska_mid1_interferom,1.5849697687636233,0.0,0.0371152734791416,0.03730415649786906,2.2924884210007868,1.5140965692454318,1.0,69102086.05278723,1.0,ok
ska_mid1_interferom,1.5849697687636233,0.01,0.0471152734791416,0.047304156497869065,2.291173236959078,1.5136621938064905,0.9994263072259555,69067122.0676809,0.999494024173458,ok
ska_mid1_interferom,1.5849697687636233,0.02,0.057115273479141596,0.05730415649786906,2.2881827505080903,1.512674039741573,0.998121835446036,68984022.23151127,0.9982914579281185,ok
ska_mid1_interferom,1.5849697687636233,0.03,0.06711527347914159,0.06730415649786906,2.283310307520244,1.5110626418253625,0.9959964406378393,68848638.38640542,0.996332271847941,ok
ska_mid1_interferom,1.5949697220200476,0.0,0.03687100211499156,0.0371152734791416,2.3410741298899223,1.5300569041345888,1.0,69119358.66132188,1.0,ok
ska_mid1_interferom,1.5949697220200476,0.01,0.04687100211499156,0.0471152734791416,2.339734795378501,1.5296191667792676,0.9994278974363429,69084326.59721467,0.9994931656660927,ok
ska_mid1_interferom,1.5949697220200476,0.02,0.05687100211499156,0.057115273479141596,2.336710422139032,1.528630243760417,0.9981360232488257,69001626.72834304,0.9982966865541141,ok
ska_mid1_interferom,1.5949697220200476,0.03,0.06687100211499156,0.06711527347914159,2.33176668828604,1.5270123405807958,0.9960242858245929,68866682.89735296,0.9963443560695202,ok
ska_mid1_interferom,1.6049696760821632,0.0,0.03659767735191797,0.03678921790608119,2.3906396111337616,1.5461693345600156,1.0,69138657.44795781,1.0,ok
ska_mid1_interferom,1.6049696760821632,0.01,0.04659767735191797,0.04678921790608119,2.3892857782999517,1.5457314703078124,0.999433694301933,69103825.72158764,0.9994962047621999,ok
ska_mid1_interferom,1.6049696760821632,0.02,0.056597677351917966,0.056789217906081185,2.3862241515797735,1.5447408040120432,0.9981530216710941,69021469.98666653,0.998305037071634,ok
ska_mid1_interferom,1.6049696760821632,0.03,0.06659767735191796,0.0667892179060812,2.3812502335202916,1.5431300118655886,0.996072441212075,68888038.50542308,0.9963751256997813,ok
ska_mid1_interferom,1.614969630933209,0.0,0.036322295882095165,0.03646024660984589,2.4408168753060746,1.5623113887141944,1.0,69148818.83235446,1.0,ok
ska_mid1_interferom,1.614969630933209,0.01,0.04632229588209517,0.04646024660984589,2.4394805857913786,1.5618836658955682,0.9994525236496784,69114978.92156248,0.9995106219981281,ok
ska_mid1_interferom,1.614969630933209,0.02,0.05632229588209517,0.05646024660984589,2.436417092866092,1.5609026532318062,0.998197413954117,69033895.01913375,0.998338022034775,ok
ska_mid1_interferom,1.614969630933209,0.03,0.06632229588209516,0.0664602466098459,2.431389026216188,1.5592911935287097,0.9961374205556882,68901315.072101,0.9964207087780702,ok
ska_mid1_interferom,1.624969586556843,0.0,0.0361004782602609,0.03615606024584668,2.4922718229866385,1.578693074345561,1.0,69170152.69247022,1.0,ok
ska_mid1_interferom,1.624969586556843,0.01,0.0461004782602609,0.04615606024584668,2.490905615993101,1.5782603131274324,0.9994518226379094,69136128.6815652,0.9995081113806948,ok
ska_mid1_interferom,1.624969586556843,0.02,0.056100478260260905,0.056156060245846684,2.4878098814084337,1.577279265510212,0.9982096890326924,69055508.7769843,0.9983425811419613,ok
ska_mid1_interferom,1.624969586556843,0.03,0.0661004782602609,0.06615606024584668,2.4827258522228886,1.5756667960653636,0.9961697714207151,68923780.91329736,0.9964381778905674,ok
ska_mid1_interferom,1.6349695429371338,0.0,0.03579323456004062,0.035877289238356244,2.5443689863439385,1.5951078290648373,1.0,69181329.35423632,1.0,ok
ska_mid1_interferom,1.6349695429371338,0.01,0.04579323456004062,0.045877289238356246,2.543014749933464,1.5946832757426987,0.9994677515652239,69148129.41821599,0.9995201026587631,ok
ska_mid1_interferom,1.6349695429371338,0.02,0.05579323456004062,0.05587728923835625,2.5398947691883453,1.5937047308671533,0.9982415218941879,69068173.3942236,0.9983643569577376,ok
ska_mid1_interferom,1.6349695429371338,0.03,0.06579323456004062,0.06587728923835624,2.534776867552382,1.5920982593899102,0.9962300598525453,68937809.47153237,0.9964799768235585,ok
ska_mid1_interferom,1.644969500058546,0.0,0.03548333059227391,0.035708982027600554,2.597575689435897,1.6116996275472353,1.0,69195557.29621536,1.0,ok
ska_mid1_interferom,1.644969500058546,0.01,0.04548333059227391,0.045708982027600556,2.5962095890890247,1.6112757644453741,0.9994740864135633,69162597.19195916,0.9995236673343767,ok
ska_mid1_interferom,1.644969500058546,0.02,0.05548333059227391,0.05570898202760055,2.5930679665967613,1.610300582685345,0.9982646423519176,69083357.32749222,0.9983785090675283,ok
ska_mid1_interferom,1.644969500058546,0.03,0.0654833305922739,0.06570898202760056,2.5878791886904207,1.608688654989032,0.9962670959753316,68953445.80185796,0.9965010543477387,ok
ska_mid1_interferom,1.6549694579059304,0.0,0.03522774505205863,0.035455023184024846,2.6519828684431426,1.6284909789259328,1.0,69215873.2943824,1.0,ok
ska_mid1_interferom,1.6549694579059304,0.01,0.045227745052058635,0.04545502318402485,2.650588352648634,1.6280627606602376,0.9994741610848612,69182773.60269,0.9995217904489679,ok
ska_mid1_interferom,1.6549694579059304,0.02,0.05522774505205863,0.05545502318402484,2.647406975601847,1.6270854235724217,0.9982745390644315,69103813.98488954,0.9983810171834969,ok
ska_mid1_interferom,1.6549694579059304,0.03,0.06522774505205864,0.06545502318402485,2.6421707753459227,1.6254755535983685,0.99630009182413,68974954.3288691,0.9965193104695994,ok
ska_mid1_interferom,1.6649694164645097,0.0,0.035027666991491256,0.035113554330050284,2.7070228540815107,1.645303271157482,1.0,69228067.79563463,1.0,ok
ska_mid1_interferom,1.6649694164645097,0.01,0.04502766699149126,0.045113554330050286,2.705633801565952,1.6448810904031792,0.999486870783723,69195615.69850224,0.9995312291940867,ok
ska_mid1_interferom,1.6649694164645097,0.02,0.05502766699149125,0.05511355433005029,2.7024491421588364,1.6439127538159792,0.9983104272962534,69117827.60635102,0.9984075795729408,ok
ska_mid1_interferom,1.6649694164645097,0.03,0.06502766699149126,0.06511355433005028,2.6971497550357535,1.6423001415806289,0.9963527832685746,68989603.65616249,0.9965553835739558,ok
ska_mid1_interferom,1.674969375719872,0.0,0.03476873202173249,0.034884051515878936,2.762915393441199,1.6622019713143164,1.0,69240257.23653117,1.0,ok
ska_mid1_interferom,1.674969375719872,0.01,0.04476873202173249,0.04488405151587894,2.761512412230563,1.6617798928349576,0.9994922098541394,69207981.31685701,0.999533856155908,ok
ska_mid1_interferom,1.674969375719872,0.02,0.05476873202173249,0.05488405151587894,2.7583043552663127,1.6608143650830796,0.998331096860283,69130841.48481105,0.9984197668222644,ok
