telescope,z,variance_mK2,mode_count,peak_kperp,peak_density,peak_group_fraction,peak_zero_edge_gap
hirax_interferom,0.7937188198444007,0.014910507628136222,68829696,0.10533113119236721,0.5987603236364744,0.00041052219584118314,
hirax_interferom,0.7939688134296643,0.0149207540360356,68829696,0.10533113119236721,0.5989272357180937,0.0004105227540607637,
hirax_interferom,0.7942188070149279,0.014931004219774623,68829696,0.10533113119236721,0.5990941710609072,0.00041052331227171867,
hirax_interferom,0.7944688006001913,0.014942368872923325,68833744,0.10533113119236721,0.5992611296649152,0.000410493355491691,
hirax_interferom,0.7947187941854549,0.01495262737343627,68833744,0.10533113119236721,0.5994281115301179,0.0004104939135937906,
hirax_interferom,0.7949687877707184,0.014962889650810378,68833744,0.10533113119236721,0.5995951166565147,0.00041049447168722565,
hirax_interferom,0.7952187813559819,0.01497315570529213,68833744,0.10533113119236721,0.5997621450441059,0.0004104950297719829,
hirax_interferom,0.7954687749412455,0.01498342553712816,68833744,0.10533113119236721,0.5999291966928914,0.00041049558784804946,
hirax_interferom,0.795718768526509,0.014993699146565231,68833744,0.10533113119236721,0.6000962716028716,0.00041049614591541153,
hirax_interferom,0.7959687621117726,0.015003976533850334,68833744,0.10533113119236721,0.6002633697740457,0.00041049670397405586,
hirax_interferom,0.7962187556970362,0.015014257699230605,68833744,0.10533113119236721,0.6004304912064145,0.0004104972620239695,
hirax_interferom,0.7964687492822996,0.015024542642953342,68833744,0.10533113119236721,0.6005976358999776,0.0004104978200651389,
hirax_interferom,0.7967187428675632,0.01503483136526603,68833744,0.10533113119236721,0.6007648038547352,0.00041049837809755107,
hirax_interferom,0.7969687364528267,0.015045123866416363,68833744,0.10533113119236721,0.6009319950706871,0.00041049893612119274,
hirax_interferom,0.7972187300380902,0.015056539336073321,68837792,0.10533113119236721,0.6010992095478331,0.0004104689807039169,
hirax_interferom,0.7974687236233537,0.015066840163165798,68837792,0.10533113119236721,0.6012664472861738,0.0004104695386184421,
hirax_interferom,0.7977187172086173,0.01507714477012358,68837792,0.10533113119236721,0.6014337082857089,0.00041047009652415864,
hirax_interferom,0.7979687107938809,0.015087453157195112,68837792,0.10533113119236721,0.6016009925464382,0.000410470654421053,
hirax_interferom,0.7982187043791444,0.015097765324629026,68837792,0.10533113119236721,0.601768300068362,0.0004104712123091123,
hirax_interferom,0.7984686979644079,0.015108081272674127,68837792,0.10533113119236721,0.6019356308514802,0.00041047177018832315,
hirax_interferom,0.7987186915496715,0.01511952731982902,68841856,0.10533113119236721,0.6021029848957926,0.0004104417502195472,
hirax_interferom,0.798968685134935,0.015129851600827353,68841856,0.10533113119236721,0.6022703622012997,0.00041044230798835803,
hirax_interferom,0.7992186787201985,0.01514130753726817,68845920,0.10533113119236721,0.6024377627680009,0.0004104122919188209,
hirax_interferom,0.799468672305462,0.015151640153363323,68845920,0.10533113119236721,0.6026051865958965,0.00041041284957720446,
hirax_interferom,0.7997186658907256,0.015161976551885073,68845920,0.10533113119236721,0.6027726336849867,0.0004104134072266767,
hirax_interferom,0.7999686594759892,0.015172316733083382,68845920,0.10533113119236721,0.6029401040352711,0.0004104139648672249,
hirax_interferom,0.8002186530612527,0.015182660697208455,68845920,0.10533113119236721,0.60310759764675,0.0004104145224988359,
hirax_interferom,0.8004686466465162,0.01519300844451053,68845920,0.10533113119236721,0.6032751145194233,0.0004104150801214968,
hirax_interferom,0.8007186402317797,0.015203359975240211,68845920,0.10533113119236721,0.6034426546532907,0.00041041563773519486,
hirax_interferom,0.8009686338170433,0.015213715289648117,68845920,0.10533113119236721,0.6036102180483529,0.0004104161953399166,
hirax_interferom,0.8012186274023068,0.015224074387985155,68845920,0.10533113119236721,0.6037778047046088,0.0004104167529356495,
hirax_interferom,0.8014686209875703,0.015234437270502397,68845920,0.10533113119236721,0.6039454146220598,0.0004104173105223804,
hirax_interferom,0.8017186145728339,0.015244803937451121,68845920,0.10533113119236721,0.604113047800705,0.0004104178681000964,
hirax_interferom,0.8019686081580975,0.015255174389082755,68845920,0.10533113119236721,0.6042807042405445,0.0004104184256687847,
hirax_interferom,0.802218601743361,0.015265548625648922,68845920,0.10533113119236721,0.6044483839415783,0.0004104189832284326,
hirax_interferom,0.8024685953286245,0.015275926647401402,68845920,0.10533113119236721,0.6046160869038064,0.00041041954077902657,
hirax_interferom,0.802718588913888,0.015287447244589662,68849984,0.10533113119236721,0.604783813127229,0.0004103895253743174,
tianlai_icyl,0.7123778675891683,0.0005507416954575973,62750688,0.09495411220411307,0.38931284551452044,0.004444230119350852,3.7782045107417894e-05
tianlai_icyl,0.7126278597407445,0.0005484848365881721,62750688,0.09495411220411307,0.8078460556762413,0.0021531369963214524,7.834348915793099e-05
tianlai_icyl,0.7128778518923207,0.0005498385637336017,62754624,0.09485889887619155,0.2441545234943666,0.0035578550173709436,2.366065313813559e-05
tianlai_icyl,0.7131278440438968,0.0005506064967260081,62758560,0.09481655115136851,0.22524532903256939,0.003855909296248816,2.181250187310857e-05
tianlai_icyl,0.713377836195473,0.0005505753299524045,62762496,0.09478477794148962,0.31526514883640633,0.002758779538441008,3.050798096540519e-05
tianlai_icyl,0.7136278283470493,0.0005609730186002771,62774304,0.09472119954779037,0.07618866197374011,0.011218699778909255,7.3674253608796425e-06
tianlai_icyl,0.7138778204986255,0.0005519512731173356,62774304,0.09473179890993935,0.6040941831160568,0.0028793577345169394,5.8373808390813076e-05
tianlai_icyl,0.7141278126502016,0.0005510013345312235,62774304,0.09473179890993935,1.022670842741259,0.0017058203297307748,9.875004567297396e-05
tianlai_icyl,0.7143778048017778,0.0005931093739536845,62782176,0.09459391456368628,0.012552248079425388,0.06463783634635575,1.2111866701941532e-06
tianlai_icyl,0.714627796953354,0.0005625830297096559,62790048,0.09456206654710646,0.10037028929493401,0.017066760874580443,9.677940827845788e-06
tianlai_icyl,0.7148777891049302,0.0005618511994040316,62801856,0.09453020780066447,0.18788462119112725,0.013710678775617102,1.8103282079948158e-05
tianlai_icyl,0.7151277812565063,0.0005557127000587538,62801856,0.09453020780066447,0.6060890126984869,0.0043023424734230445,5.835672014839477e-05
tianlai_icyl,0.7153777734080826,0.0005739213738856334,62809728,0.09443456707355123,0.030544238493359556,0.027590606990736125,2.938814847752713e-06
tianlai_icyl,0.7156277655596588,0.0007134097607975622,62817600,0.09439202897811656,0.006167266047526746,0.22012754019674544,5.929582920227716e-07
tianlai_icyl,0.715877757711235,0.0005593830881973855,62821536,0.09439202897811656,0.4241867105461237,0.004086575192518505,4.0754647512131204e-05
tianlai_icyl,0.7161277498628111,0.0005589222883307148,62825472,0.09433882938589648,0.2883732745859196,0.0030120339024980155,2.768622808145549e-05
tianlai_icyl,0.7163777420143873,0.0005693726516361276,62829408,0.09427495024796413,0.04073169735580205,0.02096046072779611,3.9077796957637245e-06
tianlai_icyl,0.7166277341659635,0.0005582158697223485,62829408,0.09427495024796413,0.4587216518315102,0.0019006312065248275,4.397801914461652e-05
tianlai_icyl,0.7168777263175397,0.0005686009781044968,62849088,0.09421102779723263,0.20975923594551993,0.016341633568653587,2.0095390862090445e-05
tianlai_icyl,0.7171277184691158,0.0005622198023506511,62851056,0.09421102779723263,0.6278342186538483,0.00552830622054877,6.010482936208428e-05
tianlai_icyl,0.717377710620692,0.0005606818923795036,62851056,0.09421102779723263,1.0461905827726024,0.003330694337559919,0.00010008391691690433
tianlai_icyl,0.7176277027722683,0.0005637179689649555,62858928,0.09409372385160157,0.2377566695784824,0.0036493807625123855,2.2728740850783136e-05
tianlai_icyl,0.7178776949238445,0.0005663210521260543,62866800,0.09405103159720263,0.20889073128546667,0.008278805162356118,1.9954970930796678e-05
tianlai_icyl,0.7181276870754206,0.0005628654993702537,62866800,0.09405103159720263,0.6268932037246066,0.002778880157174934,5.98432031802959e-05
tianlai_icyl,0.7183776792269968,0.0005655938779597102,62870736,0.09396558889812329,0.14947331450643073,0.005806834417985335,1.4258516930848453e-05
tianlai_icyl,0.718627671378573,0.0006400252574663024,62882544,0.09391214773535317,0.00676832072511737,0.11345998471447406,6.451803344770246e-07
tianlai_icyl,0.7188776635301491,0.00056565450249581,62882544,0.09393352784894497,0.6490229683830847,0.002680883997608166,6.182296616090432e-05
tianlai_icyl,0.7191276556817253,0.0005834679074211396,62894352,0.09383727897632563,0.05611714274486614,0.0300988831594884,5.34164450911867e-06
tianlai_icyl,0.7193776478333016,0.0006099108953471362,62906160,0.09379446999646254,0.02386607371463688,0.06778569371328325,2.2701269733749196e-06
tianlai_icyl,0.7196276399848778,0.0005690516652557706,62906160,0.09379446999646254,0.4416293453080477,0.0039309126930502335,4.197753324103326e-05
tianlai_icyl,0.719877632136454,0.0005675773856409735,62906160,0.09379446999646254,0.8596733163548012,0.0020270382906421715,8.165491598353947e-05
tianlai_icyl,0.7201276242880301,0.0005704223909106244,62914032,0.09369807828045117,0.26244915271649116,0.00330745623734401,2.491059167791798e-05
tianlai_icyl,0.7203776164396063,0.0005714794801060423,62921904,0.09366592566470992,0.34133933515343395,0.005083079032454477,3.2375409048185366e-05
tianlai_icyl,0.7206276085911825,0.0005728188882895545,62929776,0.09362303833386053,0.3067675372151729,0.005649930201649844,2.9075585112711688e-05
tianlai_icyl,0.7208776007427586,0.0005786788927429058,62941584,0.09356940152720443,0.15833520553053568,0.010849165858785802,1.4996391523761088e-05
tianlai_icyl,0.7211275928943348,0.0005766945006569717,62947488,0.09353720467993802,0.23590467597224762,0.0036576578957490413,2.232729578292847e-05
tianlai_icyl,0.721377585045911,0.0005785707635120251,62951424,0.09348351862565031,0.08605771954106764,0.010006859274581337,8.139163738624111e-06
tianlai_icyl,0.7216275771974873,0.0005761174103074517,62955360,0.0934512921890849,0.16274213017786718,0.0053212758067967,1.5380852348478857e-05
tianlai_icyl,0.7218775693490634,0.0005775065864609436,62963232,0.09341905463548181,0.2391029335689884,0.007234411981850621,2.2581659021220224e-05
tianlai_icyl,0.7221275615006396,0.0005744390874702846,62963232,0.09341905463548181,0.6568437768868505,0.002650667068653784,6.19902865213462e-05
tianlai_icyl,0.7223775536522158,0.0005872361463515746,62971104,0.09332227515721729,0.048667089059766036,0.017522401078403832,4.58973505973459e-06
tianlai_icyl,0.722627545803792,0.0005757690107385594,62971104,0.09332227515721729,0.466237373549106,0.001867679208349414,4.3938993198530674e-05
tianlai_icyl,0.7228775379553681,0.0005870309216022852,62978976,0.09324693278565972,0.08405920036339942,0.020345613126450737,7.916243103728293e-06
tianlai_icyl,0.7231275301069443,0.0005815119061245732,62990784,0.09323616461970365,0.3871959914701997,0.004464364774128195,3.643809387726682e-05
tianlai_icyl,0.7233775222585206,0.0007478632089218391,63006528,0.09316075260755703,0.00304682607010601,0.22084794893089338,2.865256255174531e-07
tianlai_icyl,0.7236275144100968,0.0005841050563912525,63014400,0.09314997447914615,0.30582240131573973,0.005640878254183749,2.873930012824155e-05
tianlai_icyl,0.7238775065616729,0.0005808077751570194,63014400,0.09314997447914615,0.7234889758383921,0.0024008101644428076,6.794069386920065e-05
tianlai_icyl,0.7241274987132491,0.0005799052436050763,63014400,0.0931930795136046,1.6007799758406176,0.0016320094599783345,0.00015021764465984744
tianlai_icyl,0.7243774908648253,0.0005796597417539239,63014400,0.0931930795136046,2.019332710796789,0.0012958216182675096,0.00018936011530246155
tianlai_icyl,0.7246274830164015,0.0006060674145034288,63022272,0.09296655511242162,0.02079642672808531,0.040174208148619966,1.9487707472592986e-06
tianlai_icyl,0.7248774751679776,0.0005818242569974422,63022272,0.09296655511242162,0.43819143354467416,0.0019884555142126526,4.1032444990804495e-05
tianlai_icyl,0.7251274673195538,0.0005919407657224093,63026208,0.09289092422236354,0.047618779012433624,0.01800685145112637,4.45587837812067e-06
tianlai_icyl,0.72537745947113,0.0007841419397684711,63030144,0.09284767891079151,0.002519272262209931,0.25724618894373874,2.355709950857543e-07
tianlai_icyl,0.7256274516227063,0.0005867216204275007,63038016,0.09283686443531242,0.30411435794800457,0.005703117257687192,2.841681194591661e-05
tianlai_icyl,0.7258774437742824,0.0005857110941948493,63041952,0.09283686443531242,0.7216421169930782,0.002410405081470713,6.738327207009287e-05
tianlai_icyl,0.7261274359258586,0.0005877089698651883,63049824,0.09276112780467118,0.32777093136608604,0.005295705369406447,3.0583876656636866e-05
tianlai_icyl,0.7263774280774348,0.0005871006431844662,63053760,0.09276112780467118,0.7452813436394441,0.002334197066182753,6.949191835356472e-05
tianlai_icyl,0.726627420229011,0.0005904822820753623,63057696,0.09266366117916335,0.11702714895858765,0.007399533464606964,1.0904172333237039e-05
tianlai_icyl,0.7268774123805871,0.0005913981250649444,63065568,0.09263114951410349,0.1851807733490819,0.0046748148033763535,1.7242255829025277e-05
tianlai_icyl,0.7271274045321633,0.000588240553120183,63065568,0.09263114951410349,0.6025390753189662,0.001446150197865062,5.6062904686474124e-05
tianlai_icyl,0.7273773966837396,0.0005995648883888333,63073440,0.09254439590152014,0.0871262756395707,0.019648664888000832,8.100872452537766e-06
tianlai_icyl,0.7276273888353157,0.000606338679606548,63085248,0.09250098858398136,0.037197268346290724,0.022781142756674942,3.456097901796684e-06
tianlai_icyl,0.7278773809868919,0.0005965801472218727,63089184,0.09246841972366167,0.10361976813266423,0.00832211424178653,9.62077431196362e-06
tianlai_icyl,0.7281273731384681,0.0005916338245976907,63089184,0.09246841972366167,0.5208527599647997,0.0016714365287113593,4.832533584318843e-05
tianlai_icyl,0.7283773652900443,0.0026159964842207735,63108864,0.09238151329494643,0.0010195107097159468,0.7735086164643541,9.452447671809416e-08
tianlai_icyl,0.7286273574416204,0.0005966163907067439,63108864,0.09238151329494643,0.4181462859086901,0.008279100731629171,3.8741228615704615e-05
tianlai_icyl,0.7288773495931966,0.0005980673272725118,63112800,0.09231627978324944,0.13096738751651218,0.006600314480500637,1.2125538777704725e-05
tianlai_icyl,0.7291273417447728,0.000610414455157002,63124608,0.09227276515449043,0.07782060352952246,0.02179397374043537,7.199880484379251e-06
tianlai_icyl,0.729377333896349,0.0005969224748901741,63124608,0.09227276515449043,0.49495158720965043,0.0035082233948475847,4.57600304002298e-05
tianlai_icyl,0.7296273260479252,0.0006006646396944917,63132480,0.09220745470736393,0.2054476811887169,0.008409609256938967,1.898094344023049e-05
tianlai_icyl,0.7298773181995014,0.0006135180937443615,63138384,0.09215299397689831,0.032741747070547805,0.02586176366518802,3.0228141490035165e-06
tianlai_icyl,0.7301273103510776,0.0006033009951688004,63142320,0.09212030208419679,0.09543693771367286,0.009033682474721692,8.80479434439696e-06
tianlai_icyl,0.7303773025026538,0.0006040973779163269,63160032,0.09210940220815034,0.3942844151381265,0.009839240688932027,3.635009358940455e-05
tianlai_icyl,0.7306272946542299,0.0006005273000993229,63160032,0.09210940220815034,0.8115559034502392,0.004814357251061349,7.47666019047244e-05
tianlai_icyl,0.7308772868058061,0.0006014231884077198,63163968,0.09210940220815034,1.229105526124555,0.0031778353753526994,0.00011315447383039579
tianlai_icyl,0.7311272789573823,0.0006050291111804676,63167904,0.09196758626228918,0.10541367742434905,0.008196281373446844,9.697794049204345e-06
tianlai_icyl,0.7313772711089586,0.0006045389455697411,63175776,0.09194574901010855,0.2848960533559286,0.006077404626383935,2.6191232604097503e-05
tianlai_icyl,0.7316272632605347,0.0006166399169757735,63187584,0.09189113317576166,0.10751916518415229,0.02370988859700541,9.877544107458891e-06
tianlai_icyl,0.7318772554121109,0.0006154099510583414,63191520,0.09184741712515446,0.048311340950644634,0.01764715949084866,4.435124882073982e-06
tianlai_icyl,0.7321272475636871,0.0006043500733706786,63191520,0.09189113317576166,0.9417697857407653,0.00276843857320898,8.639632277722409e-05
tianlai_icyl,0.7323772397152633,0.0006164537288347184,63199392,0.0917708639273712,0.047382970745689,0.018004444384677003,4.343767913056462e-06
meerkat_b1_interferom,0.4266442145942886,0.046594571643877605,48882768,0.16984134571854273,0.00033501728373955096,0.0005539009278611493,
meerkat_b1_interferom,0.42689419237068293,0.04667320067159978,48900848,0.16984134571854273,0.00033526995871894204,0.0005534708440571968,
meerkat_b1_interferom,0.4271441701470773,0.04675639570938376,48922544,0.16984134571854273,0.00033552276922694716,0.0005529883035718729,
meerkat_b1_interferom,0.4273941479234717,0.046844157415342216,48947856,0.16984134571854273,0.0003357757153031992,0.0005524537191332328,
meerkat_b1_interferom,0.42764412569986604,0.046927579071531826,48969552,0.16984134571854273,0.0003360287969873314,0.0005519722814637637,
meerkat_b1_interferom,0.4278941034762604,0.04702901875591334,49005712,0.16984134571854273,0.00033628201431897816,0.0005512813646825723,
meerkat_b1_interferom,0.42814408125265474,0.04711719025425136,49031024,0.16984134571854273,0.0003365353673377766,0.0005507485719383048,
meerkat_b1_interferom,0.42839405902904915,0.047209983445393545,49059952,0.16984134571854273,0.00033678885608338113,0.000550164007777421,
meerkat_b1_interferom,0.4286440368054435,0.047309650794731206,49094304,0.16984134571854273,0.0003370424805954517,0.0005495019844245887,
meerkat_b1_interferom,0.42889401458183785,0.04740947620028935,49128656,0.16984134571854273,0.0003372962409136495,0.0005488410168412402,
meerkat_b1_interferom,0.4291439923582322,0.04749820326886569,49153968,0.16984134571854273,0.00033755013707763575,0.0005483110159320875,
meerkat_b1_interferom,0.42939397013462655,0.04757353348244708,49168432,0.16984134571854273,0.0003378041691270659,0.0005479373502893972,
meerkat_b1_interferom,0.42964394791102095,0.047667023111630666,49197360,0.16984134571854273,0.00033805833710158636,0.0005473563648557092,
meerkat_b1_interferom,0.4298939256874153,0.04774709859747533,49215440,0.16984134571854273,0.00033831264104084216,0.0005469313674015951,
meerkat_b1_interferom,0.43014390346380965,0.047836334924839005,49240752,0.16984134571854273,0.00033856708098447993,0.0005464032353467381,
meerkat_b1_interferom,0.430393881240204,0.047934794686814775,49273296,0.16357774462618335,0.0003315066942794521,0.0005684732577937885,
meerkat_b1_interferom,0.4306438590165984,0.04802431805741611,49298608,0.16357774462618335,0.0003317538236481208,0.0005679279349735651,
meerkat_b1_interferom,0.43089383679299276,0.048109411121343225,49320304,0.16357774462618335,0.0003320010844364511,0.0005674369988940834,
meerkat_b1_interferom,0.4311438145693871,0.048203751643835654,49349232,0.16357774462618335,0.0003322484766826334,0.0005668391402678718,
meerkat_b1_interferom,0.43139379234578146,0.04829367348870346,49374544,0.16357774462618335,0.0003324960004248591,0.0005662955336568759,
meerkat_b1_interferom,0.4316437701221758,0.04838830209140044,49403472,0.16357774462618335,0.0003327436557013202,0.0005656990235314293,
meerkat_b1_interferom,0.4318937478985702,0.0484899437524552,49437824,0.16357774462618335,0.00033299144255020756,0.0005650232180739956,
meerkat_b1_interferom,0.43214372567496456,0.04857110289382822,49455904,0.16357774462618335,0.0003332393610097129,0.00056458833382639,
meerkat_b1_interferom,0.4323937034513589,0.04866156499444692,49481216,0.16357774462618335,0.00033348741111802904,0.0005640471533685659,
meerkat_b1_interferom,0.43264368122775326,0.04875685336704057,49510272,0.16357774462618335,0.00033373559291334796,0.0005634523074611462,
meerkat_b1_interferom,0.43289365900414767,0.04881994491006579,49513904,0.16357774462618335,0.00033398390643386405,0.0005632310946380408,
meerkat_b1_interferom,0.433143636780542,0.04892477682185052,49550224,0.16357774462618335,0.00033423235171777096,0.0005625302235272619,
meerkat_b1_interferom,0.43339361455693637,0.04903208900589402,49588360,0.16357774462618335,0.000334480928803264,0.0005618040343989778,
meerkat_b1_interferom,0.4336435923333307,0.049114024623136354,49606520,0.16357774462618335,0.0003347296377285384,0.0005613710248591096,
meerkat_b1_interferom,0.4338935701097251,0.04920073743858678,49628312,0.16357774462618335,0.0003349784785317898,0.0005608850970681352,
meerkat_b1_interferom,0.4341435478861195,0.04928291441192541,49646472,0.16357774462618335,0.000335227451251215,0.0005604525607393542,
meerkat_b1_interferom,0.4343935256625138,0.049379191981109724,49675528,0.16357774462618335,0.00033547655592501075,0.0005598616500184583,
meerkat_b1_interferom,0.4346435034389082,0.04947559706348059,49704584,0.16357774462618335,0.0003357257925913748,0.0005592717012073144,
meerkat_b1_interferom,0.4348934812153025,0.049567468129926975,49730008,0.16357774462618335,0.0003359751612885049,0.000558735253973874,
meerkat_b1_interferom,0.43514345899169693,0.04968053169066798,49771776,0.16357774462618335,0.00033622466205459993,0.0005579627797917598,
meerkat_b1_interferom,0.4353934367680913,0.04975859357880902,49786304,0.16357774462618335,0.0003364742949278591,0.0005575858629692538,
meerkat_b1_interferom,0.43564341454448563,0.04985084150504639,49811728,0.16357774462618335,0.00033672405994648175,0.0005570516641746461,
meerkat_b1_interferom,0.43589339232088,0.04994791257440639,49840784,0.16357774462618335,0.0003369739571486687,0.0005564658014031508,
meerkat_b1_interferom,0.4361433700972744,0.05002155225831886,49851680,0.16357774462618335,0.00033722398657262063,0.0005561427027886606,
meerkat_b1_interferom,0.43639334787366874,0.05012358393718607,49884368,0.16357774462618335,0.0003374741482565391,0.000555505816691139,
meerkat_b1_interferom,0.4366433256500631,0.05020683455033121,49902528,0.16357774462618335,0.0003377244422386256,0.0005550791824169219,
meerkat_b1_interferom,0.43689330342645744,0.050299668906172705,49927952,0.16357774462618335,0.00033797486855708314,0.0005545483817813363,
meerkat_b1_interferom,0.4371432812028518,0.05037838352996822,49942480,0.16357774462618335,0.00033822542725011435,0.0005541749146319861,
meerkat_b1_interferom,0.4373932589792462,0.05047617542968029,49971536,0.16357774462618335,0.00033847611835592336,0.0005535934055843761,
meerkat_b1_interferom,0.43764323675564054,0.05057885896268491,50004224,0.16357774462618335,0.0003387269419127138,0.0005529607618625661,
meerkat_b1_interferom,0.4378932145320349,0.05068406442804104,50038728,0.16357774462618335,0.0003389778979586909,0.0005523032986906658,
meerkat_b1_interferom,0.43814319230842924,0.050772706163218204,50060520,0.16357774462618335,0.00033922898653205945,0.0005518286247662435,
meerkat_b1_interferom,0.43839317008482365,0.050868608839257916,50087760,0.16357774462618335,0.00033948020767102526,0.0005512770046278208,
meerkat_b1_interferom,0.438643147861218,0.05132658317323945,50449120,0.16357774462618335,0.00033973156141379503,0.0005498252601621045,
meerkat_b1_interferom,0.43889312563761235,0.051406483472952055,50463712,0.16357774462618335,0.0003399830477985752,0.000549457139150579,
meerkat_b1_interferom,0.4391431034140067,0.051496147335931455,50485664,0.16357774462618335,0.0003402346668635738,0.0005489861526440583,
meerkat_b1_interferom,0.43939308119040105,0.05158111166024479,50503984,0.16357774462618335,0.0003404864186469983,0.0005485668766764735,
meerkat_b1_interferom,0.43964305896679545,0.05168557637327103,50536960,0.16357774462618335,0.0003407383031870577,0.0005479422669982857,
meerkat_b1_interferom,0.4398930367431898,0.051770735338540125,50555280,0.16357774462618335,0.0003409903205219608,0.0005475243749611259,
meerkat_b1_interferom,0.44014301451958415,0.05186573148953458,50580928,0.16357774462618335,0.00034124247068991707,0.0005470041847415007,
meerkat_b1_interferom,0.4403929922959785,0.051960816577355004,50606576,0.16357774462618335,0.00034149475372913696,0.0005464850581755255,
meerkat_b1_interferom,0.4406429700723729,0.052065775984919196,50639552,0.16357774462618335,0.00034174716967783146,0.0005458643814887427,
meerkat_b1_interferom,0.44089294784876726,0.05214642097571566,50654208,0.16357774462618335,0.0003419997185742114,0.0005455005317004298,
meerkat_b1_interferom,0.4411429256251616,0.052236926562995,50676192,0.16357774462618335,0.0003422524004564885,0.0005450349978455437,
meerkat_b1_interferom,0.44139290340155596,0.05233733397465264,50705504,0.16357774462618335,0.00034250521536287565,0.0005444681415823709,
meerkat_b1_interferom,0.4416428811779503,0.05244522123543584,50740312,0.16357774462618335,0.0003427581633315855,0.0005438259790961985,
meerkat_b1_interferom,0.4418928589543447,0.05252621003374567,50754968,0.16357774462618335,0.00034301124440083144,0.0005434647122227014,
meerkat_b1_interferom,0.44214283673073906,0.05263190670745861,50787944,0.16357774462618335,0.0003432644586088275,0.0005428496941446837,
meerkat_b1_interferom,0.4423928145071334,0.0527278609655456,50813592,0.16357774462618335,0.0003435178059937886,0.0005423374241560264,
meerkat_b1_interferom,0.44264279228352776,0.05281157330446665,50830080,0.16357774462618335,0.00034377128659392924,0.0005419527073573221,
meerkat_b1_interferom,0.44289277005992217,0.052907722230132695,50855728,0.16357774462618335,0.00034402490044746503,0.0005414420003492232,
meerkat_b1_interferom,0.4431427478363165,0.0529891185005296,50870384,0.16357774462618335,0.00034427864759261246,0.0005410838410239439,
meerkat_b1_interferom,0.44339272561271087,0.05307553986452633,50888704,0.16357774462618335,0.00034453252806758785,0.0005406756791979354,
meerkat_b1_interferom,0.4436427033891052,0.05318192961056567,50921680,0.16357774462618335,0.0003447865419106092,0.0005400660815948208,
meerkat_b1_interferom,0.4438926811654996,0.053273507303574594,50943664,0.16357774462618335,0.000345040689159894,0.0005396090014567353,
meerkat_b1_interferom,0.444142658941894,0.0533651766959224,50965648,0.16357774462618335,0.00034529496985366104,0.0005391526567137933,
meerkat_b1_interferom,0.4443926367182883,0.053451944627746495,50983968,0.16357774462618335,0.0003455493840301291,0.0005387473676884227,
meerkat_b1_interferom,0.4446426144946827,0.05355879627176128,51016944,0.16357774462618335,0.00034580393172751686,0.0005381416145446537,
meerkat_b1_interferom,0.444892592271077,0.053683302276331606,51062744,0.15732004829686094,0.00033830335110541685,0.0005597138181523728,
meerkat_b1_interferom,0.44514257004747143,0.05377036188175477,51081064,0.15732004829686094,0.0003385503154336494,0.0005592979701953512,
meerkat_b1_interferom,0.4453925478238658,0.0538625232671837,51103048,0.15732004829686094,0.00033879740861345606,0.0005588306295912268,
meerkat_b1_interferom,0.44564252560026013,0.053939685544868166,51114040,0.15732004829686094,0.00033904463068159645,0.0005585202504193514,
meerkat_b1_interferom,0.4458925033766545,0.05402193792548836,51128696,0.15732004829686094,0.000339291981674833,0.000558158260846383,
meerkat_b1_interferom,0.4461424811530489,0.05412960951301396,51161816,0.15732004829686094,0.00033953946162992794,0.0005575355296532808,
meerkat_b1_interferom,0.44639245892944324,0.054207013722589806,51172856,0.15732004829686094,0.000339787070583644,0.00055722633231302,
meerkat_b1_interferom,0.4466424367058376,0.05429461770105745,51191256,0.15732004829686094,0.00034003480857274415,0.0005568134926210962,
